skid	name	paper_id	paper_name	FBbt_ID
289	neuron 290	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
74452	neuron 74453	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
74441	neuron 74442	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
74430	neuron 74431	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
74415	neuron 74416	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
74385	neuron 74386	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
74335	neuron 74336	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
74463	neuron 74464	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
74302	neuron 74303	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
74256	neuron 74257	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
74240	neuron 74241	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
73243	neuron 73244	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
73238	neuron 73239	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
73233	neuron 73234	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
73228	neuron 73229	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
74287	neuron 74288	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
74474	neuron 74475	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
74544	neuron 74545	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
74548	neuron 74549	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
74968	neuron 74969	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
74946	neuron 74947	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
74933	neuron 74934	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
74907	neuron 74908	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
74889	neuron 74890	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
74868	neuron 74869	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
74856	neuron 74857	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
74844	neuron 74845	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
74833	neuron 74834	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
74816	neuron 74817	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
74787	neuron 74788	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
74728	neuron 74729	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
74699	neuron 74700	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
74682	neuron 74683	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
74569	neuron 74570	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
73223	neuron 73224	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
75009	neuron 75010	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
73213	neuron 73214	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
73203	neuron 73204	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
71421	neuron 71422	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
71405	neuron 71406	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
71393	neuron 71394	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
71387	neuron 71388	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
71346	neuron 71347	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
71342	neuron 71343	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
71595	neuron 71596	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
71307	neuron 71308	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
71277	neuron 71278	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
71264	neuron 71265	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
71237	neuron 71238	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
71219	neuron 71220	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
71206	neuron 71207	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
71199	neuron 71200	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
71285	neuron 71286	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
72868	neuron 72869	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
72877	neuron 72878	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
72931	neuron 72932	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
73198	neuron 73199	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
73184	neuron 73185	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
73168	neuron 73169	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
73154	neuron 73155	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
73128	neuron 73129	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
73111	neuron 73112	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
73098	neuron 73099	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
73090	neuron 73091	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
73082	neuron 73083	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
73053	neuron 73054	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
73044	neuron 73045	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
73035	neuron 73036	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
73024	neuron 73025	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
72969	neuron 72970	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
72940	neuron 72941	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
73208	neuron 73209	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
75013	neuron 75014	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
75049	neuron 75050	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
75084	neuron 75085	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
81211	neuron 81212	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
81154	neuron 81155	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
81149	neuron 81150	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
81115	neuron 81116	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
80894	neuron 80895	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
80884	neuron 80885	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
81297	neuron 81298	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
80856	neuron 80857	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
80741	neuron 80742	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
80736	neuron 80737	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
80315	neuron 80316	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
80036	neuron 80037	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
79301	neuron 79302	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
79292	neuron 79293	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
80794	neuron 80795	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
81458	neuron 81459	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
81518	neuron 81519	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
81589	neuron 81590	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
86219	neuron 86220	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
84139	neuron 84140	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
84128	neuron 84129	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
84112	neuron 84113	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
84008	neuron 84009	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
83842	neuron 83843	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
83814	neuron 83815	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
83592	neuron 83593	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
83502	neuron 83503	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
83367	neuron 83368	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
83340	neuron 83341	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
83134	neuron 83135	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
83121	neuron 83122	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
83103	neuron 83104	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
82231	neuron 82232	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
79253	neuron 79254	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
78972	neuron 78973	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
78962	neuron 78963	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
78955	neuron 78956	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
76000	neuron 76001	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
75907	neuron 75908	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
75720	neuron 75721	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
75687	neuron 75688	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
75678	neuron 75679	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
75668	neuron 75669	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
75657	neuron 75658	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
75639	neuron 75640	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
75629	neuron 75630	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
75608	neuron 75609	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
75600	neuron 75601	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
75594	neuron 75595	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
75577	neuron 75578	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
75545	neuron 75546	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
75529	neuron 75530	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
76007	neuron 76008	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
71131	neuron 71132	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
76546	neuron 76547	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
76663	neuron 76664	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
78948	neuron 78949	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
78941	neuron 78942	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
78931	Neuron 78932	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
78542	neuron 78543	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
78513	neuron 78514	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
78507	neuron 78508	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
78300	neuron 78301	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
77274	neuron 77275	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
77256	neuron 77257	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
77181	neuron 77182	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
77174	neuron 77175	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
77113	neuron 77114	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
77048	neuron 77049	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
76867	neuron 76868	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
76862	neuron 76863	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
76647	neuron 76648	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
71021	neuron 71022	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70979	neuron 70980	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70971	neuron 70972	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
47521	tergotrochanteral motor neuron_right	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
42928	neuron 42929	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
42922	neuron 42923	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
42918	neuron 42919	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
42914	neuron 42915	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
42910	neuron 42911	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
47531	neuron 47532	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
42906	neuron 42907	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
42325	neuron 42326	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
42314	neuron 42315	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
42296	neuron 42297	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
42109	neuron 42110	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
42095	neuron 42096	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
42082	neuron 42083	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
42902	neuron 42903	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
47542	neuron 47543	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
47576	neuron 47577	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
47840	neuron 47841	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
69567	neuron 69568	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
69550	neuron 69551	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
65855	neuron 65856	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
65806	neuron 65807	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
65781	neuron 65782	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
65770	neuron 65771	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
65762	neuron 65763	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
65754	neuron 65755	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
53001	neuron 53002	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
51197	neuron 51198	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
51189	neuron 51190	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
48238	neuron 48239	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
48229	neuron 48230	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
48222	neuron 48223	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
48215	neuron 48216	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
42074	neuron 42075	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
42065	neuron 42066	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
42054	neuron 42055	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
42035	neuron 42036	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
28322	neuron 28323	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
28318	neuron 28319	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
28314	neuron 28315	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
28291	neuron 28292	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
28282	neuron 28283	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
28162	neuron 28163	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
28096	neuron 28097	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
27920	neuron 27921	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
27215	neuron 27216	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
27003	neuron 27004	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
26961	neuron 26962	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
26883	neuron 26884	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
26841	neuron 26842	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
26834	neuron 26835	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
26820	neuron 26821	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
28333	neuron 28334	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
69576	neuron 69577	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
28369	neuron 28370	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
28385	neuron 28386	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
42031	neuron 42032	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
42003	neuron 42004	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
38012	neuron 38013	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
34069	neuron 34070	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
33305	neuron 33306	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
30720	neuron 30721	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
30395	neuron 30396	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
30294	neuron 30295	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
29825	neuron 29826	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
29809	neuron 29810	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
29781	neuron 29782	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
29626	neuron 29627	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
28501	neuron 28502	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
28400	neuron 28401	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
28390	neuron 28391	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
28380	neuron 28381	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
86243	neuron 86244	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
69598	neuron 69599	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
69623	neuron 69624	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70692	neuron 70693	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70667	neuron 70668	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70646	neuron 70647	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70639	neuron 70640	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70635	neuron 70636	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70588	neuron 70589	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70711	neuron 70712	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70533	neuron 70534	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70467	neuron 70468	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70443	neuron 70444	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70435	neuron 70436	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70429	neuron 70430	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70423	neuron 70424	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70406	neuron 70407	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70529	neuron 70530	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70733	neuron 70734	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70741	neuron 70742	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70754	neuron 70755	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70956	neuron 70957	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70925	neuron 70926	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70921	neuron 70922	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70911	neuron 70912	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70905	neuron 70906	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70881	neuron 70882	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70869	neuron 70870	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70863	neuron 70864	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70842	neuron 70843	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70834	neuron 70835	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70830	neuron 70831	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70808	neuron 70809	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70789	neuron 70790	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70775	neuron 70776	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70770	neuron 70771	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70388	neuron 70389	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70372	neuron 70373	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70332	neuron 70333	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70328	neuron 70329	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70011	neuron 70012	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70007	neuron 70008	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
69998	peripherally synapsing interneuron_right	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
69877	neuron 69878	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
69866	neuron 69867	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
69853	neuron 69854	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
69841	neuron 69842	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
69815	neuron 69816	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
69725	neuron 69726	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
69709	neuron 69710	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
69683	neuron 69684	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
69672	neuron 69673	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
69660	neuron 69661	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
69647	neuron 69648	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
69635	neuron 69636	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70015	neuron 70016	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
69611	neuron 69612	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70019	neuron 70020	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70058	neuron 70059	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70315	neuron 70316	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70309	neuron 70310	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70292	neuron 70293	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70280	neuron 70281	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70276	neuron 70277	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70256	neuron 70257	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70244	neuron 70245	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70240	neuron 70241	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70227	neuron 70228	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70193	neuron 70194	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70176	neuron 70177	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70165	neuron 70166	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70132	neuron 70133	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70087	neuron 70088	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70075	neuron 70076	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
70023	tergotrochanteral motor neuron_left	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
86813	neuron 86814	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
87094	neuron 87095	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
