VFB_ID	external_ID	cell_types
VFB_001028cp	515950	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001028e2	73228	['adult sensory neuron']
VFB_001028co	21901	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001028e1	26124	['mechanosensory neuron of leg chordotonal organ']
VFB_001028cr	81297	['adult sensory neuron']
VFB_001028e4	516632	['adult sensory neuron']
VFB_001028cq	25997	['prothoracic femoral chordotonal hook neuron']
VFB_001028e3	22034	['adult sensory neuron']
VFB_001028cl	515897	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001028ck	73090	['adult sensory neuron']
VFB_001028cn	515925	['adult sensory neuron']
VFB_001028e0	73223	['adult sensory neuron']
VFB_001028cm	515910	['prothoracic femoral chordotonal claw neuron']
VFB_001028cx	83367	['adult sensory neuron']
VFB_001028cw	516045	['prothoracic femoral chordotonal hook neuron']
VFB_001028e9	516694	['mechanosensory neuron of prothoracic coxal hair plate CoHP8']
VFB_001028cz	189870	['adult sensory neuron']
VFB_001028cy	516071	['prothoracic femoral chordotonal hook neuron']
VFB_001028ct	79253	['adult PNS neuron', 'adult sensory neuron', 'sensory neuron of campaniform sensillum']
VFB_001028e6	516654	['adult PNS neuron', 'adult sensory neuron', 'sensory neuron of campaniform sensillum']
VFB_001028cs	515991	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001028e5	73238	['adult sensory neuron']
VFB_001028cv	516032	['mechanosensory neuron of leg chordotonal organ']
VFB_001028e8	516679	['mechanosensory neuron of prothoracic coxal hair plate CoHP8']
VFB_001028cu	26006	['prothoracic femoral chordotonal hook neuron']
VFB_001028e7	516667	['adult sensory neuron']
VFB_001028da	516242	['adult PNS neuron', 'adult sensory neuron', 'sensory neuron of campaniform sensillum']
VFB_001028dc	77256	['adult sensory neuron']
VFB_001028db	516255	['adult PNS neuron', 'adult sensory neuron', 'sensory neuron of campaniform sensillum']
VFB_001028di	516345	['prothoracic femoral chordotonal club neuron']
VFB_001028dh	516334	['adult sensory neuron']
VFB_001028dk	516370	['prothoracic femoral chordotonal claw neuron']
VFB_001028dj	11743	['adult sensory neuron']
VFB_001028de	516294	['adult sensory neuron']
VFB_001028dd	516279	['prothoracic femoral chordotonal claw neuron']
VFB_001028dg	516321	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001028df	26070	['prothoracic femoral chordotonal claw neuron']
VFB_001028dq	516452	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001028f3	26241	['prothoracic femoral chordotonal claw neuron']
VFB_001028dp	516438	['prothoracic femoral chordotonal club neuron']
VFB_001028f2	517258	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001028ds	26103	['prothoracic femoral chordotonal claw neuron']
VFB_001028f5	517296	['adult prothoracic multinerve neuron']
VFB_001028dr	73203	['adult sensory neuron']
VFB_001028f4	190086	['adult sensory neuron']
VFB_001028dm	101863	['adult sensory neuron']
VFB_001028dl	516386	['adult sensory neuron']
VFB_001028do	17897	['prothoracic femoral chordotonal claw neuron']
VFB_001028f1	517244	['mechanosensory neuron of prothoracic coxal hair plate CoHP4']
VFB_001028dn	24040	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001028f0	22133	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001028dy	28162	['adult sensory neuron']
VFB_001028dx	516539	['prothoracic femoral chordotonal claw neuron']
VFB_001028dz	516566	['prothoracic femoral chordotonal claw neuron']
VFB_001028du	516504	['adult sensory neuron']
VFB_001028f7	87697	['adult sensory neuron']
VFB_001028dt	73208	['adult sensory neuron']
VFB_001028f6	517314	['prothoracic femoral chordotonal hook neuron']
VFB_001028dw	11773	['adult sensory neuron']
VFB_001028f9	517354	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001028dv	516515	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001028f8	20120	['prothoracic femoral chordotonal claw neuron']
VFB_001028eb	516721	['adult prothoracic multinerve neuron']
VFB_001028ea	516709	['adult sensory neuron']
VFB_001028ed	516928	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001028ec	26158	['prothoracic femoral chordotonal club neuron']
VFB_001028ej	517003	['ascending mechanosensory neuron of leg chordotonal organ']
VFB_001028ei	26166	['prothoracic femoral chordotonal club neuron']
VFB_001028el	22089	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001028ek	517017	['prothoracic femoral chordotonal hook neuron']
VFB_001028ef	516952	['adult sensory neuron']
VFB_001028ee	120368	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001028eh	190003	['adult sensory neuron']
VFB_001028eg	516965	['adult sensory neuron']
VFB_001028an	514979	['prothoracic femoral chordotonal club neuron']
VFB_001028c0	515631	['adult sensory neuron']
VFB_001028am	78972	['adult sensory neuron']
VFB_001028ap	515006	['adult sensory neuron']
VFB_001028c2	515656	['mechanosensory neuron of leg chordotonal organ']
VFB_001028ao	514993	['adult sensory neuron']
VFB_001028c1	515643	['adult sensory neuron']
VFB_001028aj	113785	['adult sensory neuron']
VFB_001028ai	78962	['adult sensory neuron']
VFB_001028al	514941	['adult sensory neuron']
VFB_001028ak	25723	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001028av	515081	['adult sensory neuron']
VFB_001028c8	515732	['adult sensory neuron']
VFB_001028au	515069	['adult sensory neuron']
VFB_001028c7	25929	['prothoracic femoral chordotonal hook neuron']
VFB_001028ax	23721	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001028aw	25766	['adult sensory neuron']
VFB_001028c9	515744	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001028ar	515032	['adult PNS neuron', 'adult sensory neuron', 'sensory neuron of campaniform sensillum']
VFB_001028c4	87358	['adult sensory neuron']
VFB_001028aq	515018	['adult sensory neuron']
VFB_001028c3	73024	['adult sensory neuron']
VFB_001028at	515057	['adult sensory neuron']
VFB_001028c6	515706	['adult sensory neuron']
VFB_001028as	189595	['adult sensory neuron']
VFB_001028c5	70979	['adult sensory neuron']
VFB_001028ba	515279	['adult sensory neuron']
VFB_001028az	515139	['adult PNS neuron', 'adult sensory neuron', 'sensory neuron of campaniform sensillum']
VFB_001028ay	11439	['adult prothoracic multinerve neuron']
VFB_001028bg	189680	['adult sensory neuron']
VFB_001028bf	515340	['prothoracic femoral chordotonal club neuron']
VFB_001028bi	515380	['adult sensory neuron']
VFB_001028bh	25841	['prothoracic femoral chordotonal hook neuron']
VFB_001028bc	515306	['adult sensory neuron']
VFB_001028bb	25827	['prothoracic femoral chordotonal club neuron']
VFB_001028be	515329	['adult sensory neuron']
VFB_001028bd	113895	['adult sensory neuron']
VFB_001028bo	17664	['prothoracic femoral chordotonal hook neuron']
VFB_001028d1	516116	['prothoracic femoral chordotonal club neuron']
VFB_001028bn	25855	['prothoracic femoral chordotonal hook neuron']
VFB_001028d0	516098	['adult prothoracic multinerve neuron']
VFB_001028bq	515497	['prothoracic femoral chordotonal club neuron']
VFB_001028d3	23991	['adult sensory neuron']
VFB_001028bp	189699	['adult sensory neuron']
VFB_001028d2	26033	['prothoracic femoral chordotonal claw neuron']
VFB_001028bk	70905	['bilateral campaniform sensillum neuron of mesothoracic leg']
VFB_001028bj	25848	['prothoracic femoral chordotonal hook neuron']
VFB_001028bm	515445	['adult PNS neuron', 'adult sensory neuron', 'sensory neuron of campaniform sensillum']
VFB_001028bl	515431	['adult PNS neuron', 'adult sensory neuron', 'sensory neuron of campaniform sensillum']
VFB_001028bw	515577	['bilateral campaniform sensillum neuron of prothoracic leg']
VFB_001028d9	21957	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001028bv	515564	['mechanosensory neuron of leg chordotonal organ']
VFB_001028d8	28096	['adult PNS neuron', 'adult sensory neuron', 'sensory neuron of campaniform sensillum']
VFB_001028by	515604	['mechanosensory neuron of prothoracic coxal hair plate CoHP8']
VFB_001028bx	515592	['adult sensory neuron']
VFB_001028bs	25869	['prothoracic femoral chordotonal club neuron']
VFB_001028d5	516171	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001028br	189705	['adult sensory neuron']
VFB_001028d4	26039	['prothoracic femoral chordotonal hook neuron']
VFB_001028bu	515552	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001028d7	26048	['prothoracic femoral chordotonal claw neuron']
VFB_001028bt	515539	['mechanosensory neuron of prothoracic coxal hair plate CoHP8']
VFB_001028d6	79292	['bilateral campaniform sensillum neuron of prothoracic leg']
VFB_001028cb	25958	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001028ca	17764	['prothoracic femoral chordotonal claw neuron']
VFB_001028bz	25908	['prothoracic femoral chordotonal hook neuron']
VFB_001028ch	515846	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001028cg	77174	['adult sensory neuron']
VFB_001028cj	515874	['adult sensory neuron']
VFB_001028ci	23932	['adult sensory neuron']
VFB_001028cd	515796	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001028cc	515783	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001028cf	515820	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001028ce	21873	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001028a0	514680	['adult sensory neuron']
VFB_001028a6	29781	['prothoracic femoral chordotonal hook neuron']
VFB_001028a5	514744	['adult sensory neuron']
VFB_001028a8	514783	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001028a7	113753	['adult sensory neuron']
VFB_001028a2	25664	['adult sensory neuron']
VFB_001028a1	514692	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001028a4	514731	['adult sensory neuron']
VFB_001028a3	113731	['adult sensory neuron']
VFB_001028a9	78941	['adult sensory neuron']
VFB_001028b1	515167	['adult PNS neuron', 'adult sensory neuron', 'sensory neuron of campaniform sensillum']
VFB_001028b0	113846	['adult sensory neuron']
VFB_001028b7	515243	['adult sensory neuron']
VFB_001028b6	515231	['adult sensory neuron']
VFB_001028b9	11487	['adult sensory neuron']
VFB_001028b8	515256	['adult sensory neuron']
VFB_001028b3	25799	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001028b2	515181	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001028b5	113871	['adult sensory neuron']
VFB_001028b4	515208	['adult sensory neuron']
VFB_001028af	25709	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001028ae	78955	['adult sensory neuron']
VFB_001028ah	514890	['ascending mechanosensory neuron of leg chordotonal organ']
VFB_001028ag	514878	['adult sensory neuron']
VFB_001028ab	70754	['adult sensory neuron']
VFB_001028aa	514808	['adult sensory neuron']
VFB_001028ad	113763	['adult sensory neuron']
VFB_001028ac	78948	['adult sensory neuron']
VFB_001027zh	26834	['adult PNS neuron', 'adult sensory neuron', 'sensory neuron of campaniform sensillum']
VFB_001027zg	510866	['mechanosensory neuron of prothoracic coxal hair plate CoHP8']
VFB_001027zj	22751	['prothoracic femoral chordotonal club neuron']
VFB_001027zi	26841	['adult sensory neuron']
VFB_001027zd	26820	['bilateral campaniform sensillum neuron of prothoracic leg']
VFB_001027zc	510802	['adult PNS neuron', 'adult sensory neuron', 'sensory neuron of campaniform sensillum']
VFB_001027zf	86219	['adult PNS neuron', 'adult sensory neuron', 'sensory neuron of campaniform sensillum']
VFB_001027ze	510837	['prothoracic femoral chordotonal hook neuron']
VFB_001027zp	510985	['bilateral campaniform sensillum neuron of mesothoracic leg']
VFB_001027zo	510972	['adult PNS neuron', 'adult sensory neuron', 'sensory neuron of campaniform sensillum']
VFB_001027zr	65781	['adult PNS neuron', 'adult sensory neuron', 'sensory neuron of campaniform sensillum']
VFB_001027zq	24816	['mechanosensory neuron of leg chordotonal organ']
VFB_001027zl	510932	['adult sensory neuron']
VFB_001027zk	14561	['adult sensory neuron']
VFB_001027zn	510958	['prothoracic femoral chordotonal club neuron']
VFB_001027zm	510945	['mechanosensory neuron of prothoracic coxal hair plate CoHP8']
VFB_001027zx	511097	['mechanosensory neuron of leg chordotonal organ']
VFB_001027zw	511084	['adult sensory neuron']
VFB_001027zz	10525	['mechanosensory neuron of leg chordotonal organ']
VFB_001027zy	511110	['prothoracic femoral chordotonal claw neuron']
VFB_001027zt	511045	['prothoracic femoral chordotonal hook neuron']
VFB_001027zs	511031	['prothoracic femoral chordotonal club neuron']
VFB_001027zv	24837	['mechanosensory neuron of leg chordotonal organ']
VFB_001027zu	26883	['adult sensory neuron']
VFB_001027xf	18350	['mesothoracic leg muscle motor neuron']
VFB_001027xe	501737	['flight muscle motor neuron']
VFB_001027xh	18359	['mesothoracic leg muscle motor neuron']
VFB_001027xg	501767	['mesothoracic leg muscle motor neuron']
VFB_001027xb	501673	['metathoracic leg muscle motor neuron']
VFB_001027xa	501642	['prothoracic leg muscle motor neuron']
VFB_001027xd	501722	['mesothoracic leg muscle motor neuron']
VFB_001027xc	501706	['haltere muscle motor neuron']
VFB_001027xn	501889	['mesothoracic leg muscle motor neuron']
VFB_001027z0	24734	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027xm	501873	['haltere muscle motor neuron']
VFB_001027xp	501920	['prothoracic leg muscle motor neuron']
VFB_001027z2	26785	['adult PNS neuron', 'adult sensory neuron', 'sensory neuron of campaniform sensillum']
VFB_001027xo	501905	['mesothoracic leg muscle motor neuron']
VFB_001027z1	84128	['adult sensory neuron']
VFB_001027xj	501826	['mesothoracic leg muscle motor neuron']
VFB_001027xi	501810	['metathoracic leg muscle motor neuron']
VFB_001027xl	501857	['haltere muscle motor neuron']
VFB_001027xk	501842	['mesothoracic leg muscle motor neuron']
VFB_001027xv	502028	['prothoracic leg muscle motor neuron']
VFB_001027z8	510752	['adult sensory neuron']
VFB_001027xu	502004	['prothoracic leg muscle motor neuron']
VFB_001027z7	84139	['adult sensory neuron']
VFB_001027xx	12261	['prothoracic leg muscle motor neuron']
VFB_001027xw	502046	['mesothoracic leg muscle motor neuron']
VFB_001027z9	26799	['adult PNS neuron', 'adult sensory neuron', 'sensory neuron of campaniform sensillum']
VFB_001027xr	501957	['metathoracic leg muscle motor neuron']
VFB_001027z4	80036	['adult sensory neuron']
VFB_001027xq	501939	['prothoracic leg muscle motor neuron']
VFB_001027z3	510688	['adult sensory neuron']
VFB_001027xt	69598	['mesothoracic leg muscle motor neuron']
VFB_001027z6	510727	['adult sensory neuron']
VFB_001027xs	501973	['mesothoracic leg muscle motor neuron']
VFB_001027z5	510715	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027ya	503568	['metathoracic leg muscle motor neuron']
VFB_001027xz	69611	['mesothoracic leg muscle motor neuron']
VFB_001027xy	12266	['prothoracic leg muscle motor neuron']
VFB_001027yg	190105	['adult sensory neuron']
VFB_001027yf	84008	['adult PNS neuron', 'adult sensory neuron', 'sensory neuron of campaniform sensillum']
VFB_001027yi	22582	['adult sensory neuron']
VFB_001027yh	510380	['adult sensory neuron']
VFB_001027yc	510306	['adult sensory neuron']
VFB_001027yb	22533	['adult sensory neuron']
VFB_001027ye	510337	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027yd	510321	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027yo	510493	['adult PNS neuron', 'adult mechanosensory neuron', 'mechanosensory neuron of hair plate']
VFB_001027yn	510482	['adult sensory neuron']
VFB_001027yq	75907	['adult sensory neuron']
VFB_001027yp	176255	['adult sensory neuron']
VFB_001027yk	510442	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027yj	69709	['adult sensory neuron']
VFB_001027ym	26708	['adult PNS neuron', 'adult sensory neuron', 'sensory neuron of campaniform sensillum']
VFB_001027yl	18516	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027yw	510599	['adult PNS neuron', 'adult mechanosensory neuron', 'mechanosensory neuron of hair plate']
VFB_001027yv	510587	['adult sensory neuron']
VFB_001027yy	510624	['adult PNS neuron', 'adult mechanosensory neuron', 'mechanosensory neuron of hair plate']
VFB_001027yx	510612	['adult sensory neuron']
VFB_001027ys	510549	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027yr	510532	['adult PNS neuron', 'adult sensory neuron', 'sensory neuron of campaniform sensillum']
VFB_001027yu	510574	['adult PNS neuron', 'adult sensory neuron', 'sensory neuron of campaniform sensillum']
VFB_001027yt	176264	['adult sensory neuron']
VFB_001027zb	510790	['adult PNS neuron', 'adult sensory neuron', 'sensory neuron of campaniform sensillum']
VFB_001027za	510777	['adult PNS neuron', 'adult sensory neuron', 'sensory neuron of campaniform sensillum']
VFB_001027yz	176280	['adult sensory neuron']
VFB_001027vd	93768	['metathoracic leg muscle motor neuron']
VFB_0010298d	667567	['mesothoracic leg muscle motor neuron']
VFB_001027vc	500428	['haltere muscle motor neuron']
VFB_0010298c	117651	['haltere muscle motor neuron']
VFB_001027vf	500477	['mesothoracic leg muscle motor neuron']
VFB_0010298f	113051	['metathoracic leg muscle motor neuron']
VFB_001027ve	500461	['haltere muscle motor neuron']
VFB_0010298e	667585	['haltere muscle motor neuron']
VFB_001027vb	500412	['flight muscle motor neuron']
VFB_0010298b	113038	['metathoracic leg muscle motor neuron']
VFB_001027va	500390	['prothoracic leg muscle motor neuron']
VFB_0010298a	117645	['haltere muscle motor neuron']
VFB_001027vl	500574	['mesothoracic leg muscle motor neuron']
VFB_0010298l	117670	['haltere muscle motor neuron']
VFB_001027vk	500558	['haltere muscle motor neuron']
VFB_0010298k	667683	['metathoracic leg muscle motor neuron']
VFB_001027vn	500605	['mesothoracic leg muscle motor neuron']
VFB_001027x0	501472	['metathoracic leg muscle motor neuron']
VFB_0010298n	47531	['flight muscle motor neuron']
VFB_001027vm	500589	['haltere muscle motor neuron']
VFB_0010298m	667715	['haltere muscle motor neuron']
VFB_001027vh	500510	['metathoracic leg muscle motor neuron']
VFB_0010298h	18341	['mesothoracic leg muscle motor neuron']
VFB_001027vg	500494	['metathoracic leg muscle motor neuron']
VFB_0010298g	667617	['haltere muscle motor neuron']
VFB_001027vj	500542	['metathoracic leg muscle motor neuron']
VFB_0010298j	93094	['metathoracic leg muscle motor neuron']
VFB_001027vi	71264	['mesothoracic leg muscle motor neuron']
VFB_0010298i	47521	['mesothoracic leg muscle motor neuron']
VFB_001027vt	500701	['prothoracic leg muscle motor neuron']
VFB_001027x6	16217	['prothoracic leg muscle motor neuron']
VFB_0010298t	113075	['metathoracic leg muscle motor neuron']
VFB_0010298s	117682	['haltere muscle motor neuron']
VFB_001027vs	28291	['mesothoracic leg muscle motor neuron']
VFB_001027x5	106325	['metathoracic leg muscle motor neuron']
VFB_001027vv	71307	['mesothoracic leg muscle motor neuron']
VFB_001027x8	501607	['metathoracic leg muscle motor neuron']
VFB_0010298v	47542	['flight muscle motor neuron']
VFB_001027vu	9866	['prothoracic leg muscle motor neuron']
VFB_001027x7	16222	['prothoracic leg muscle motor neuron']
VFB_0010298u	118196	['metathoracic leg muscle motor neuron']
VFB_001027vp	28282	['mesothoracic leg muscle motor neuron']
VFB_001027x2	501503	['mesothoracic leg muscle motor neuron']
VFB_0010298p	18350	['mesothoracic leg muscle motor neuron']
VFB_001027vo	118393	['haltere muscle motor neuron']
VFB_001027x1	501488	['mesothoracic leg muscle motor neuron']
VFB_0010298o	117676	['haltere muscle motor neuron']
VFB_001027vr	500669	['metathoracic leg muscle motor neuron']
VFB_001027x4	16184	['prothoracic leg muscle motor neuron']
VFB_0010298r	93105	['metathoracic leg muscle motor neuron']
VFB_001027vq	9856	['prothoracic leg muscle motor neuron']
VFB_001027x3	501519	['mesothoracic leg muscle motor neuron']
VFB_0010298q	667780	['haltere muscle motor neuron']
VFB_001027vx	9877	['prothoracic leg muscle motor neuron']
VFB_0010298x	667892	['mesothoracic leg muscle motor neuron']
VFB_001027vw	500751	['metathoracic leg muscle motor neuron']
VFB_001027x9	83814	['prothoracic leg muscle motor neuron']
VFB_0010298w	667877	['mesothoracic leg muscle motor neuron']
VFB_001027vz	9882	['prothoracic leg muscle motor neuron']
VFB_0010298z	667924	['mesothoracic leg muscle motor neuron']
VFB_001027vy	16025	['prothoracic leg muscle motor neuron']
VFB_0010298y	80315	['haltere muscle motor neuron']
VFB_001027we	118467	['metathoracic leg muscle motor neuron']
VFB_0010299e	668003	['metathoracic leg muscle motor neuron']
VFB_001027wd	71346	['mesothoracic leg muscle motor neuron']
VFB_0010299d	18377	['mesothoracic leg muscle motor neuron']
VFB_001027wg	501083	['prothoracic leg muscle motor neuron']
VFB_0010299g	47576	['flight muscle motor neuron']
VFB_001027wf	501067	['haltere muscle motor neuron']
VFB_0010299f	668019	['mesothoracic leg muscle motor neuron']
VFB_001027wa	500987	['metathoracic leg muscle motor neuron']
VFB_0010299a	667939	['metathoracic leg muscle motor neuron']
VFB_001027wc	71342	['flight muscle motor neuron']
VFB_0010299c	667971	['mesothoracic leg muscle motor neuron']
VFB_001027wb	28333	['flight muscle motor neuron']
VFB_0010299b	667955	['mesothoracic leg muscle motor neuron']
VFB_001027wm	3807	['prothoracic leg muscle motor neuron']
VFB_0010299m	113135	['metathoracic leg muscle motor neuron']
VFB_001027wl	501167	['mesothoracic leg muscle motor neuron']
VFB_0010299l	73198	['mesothoracic leg muscle motor neuron']
VFB_001027wo	501240	['flight muscle motor neuron']
VFB_001027y1	502165	['mesothoracic leg muscle motor neuron']
VFB_0010299o	18423	['mesothoracic leg muscle motor neuron']
VFB_001027wn	501225	['mesothoracic leg muscle motor neuron']
VFB_001027y0	502119	['prothoracic leg muscle motor neuron']
VFB_0010299n	70132	['mesothoracic leg muscle motor neuron']
VFB_001027wi	28369	['mesothoracic leg muscle motor neuron']
VFB_0010299i	668070	['mesothoracic leg muscle motor neuron']
VFB_001027wh	501100	['prothoracic leg muscle motor neuron']
VFB_0010299h	668054	['metathoracic leg muscle motor neuron']
VFB_001027wk	71387	['flight muscle motor neuron']
VFB_0010299k	668102	['mesothoracic leg muscle motor neuron']
VFB_001027wj	501135	['metathoracic leg muscle motor neuron']
VFB_0010299j	113123	['metathoracic leg muscle motor neuron']
VFB_001027wu	3832	['prothoracic leg muscle motor neuron']
VFB_001027y7	76647	['mesothoracic leg muscle motor neuron']
VFB_0010299u	123311	['adult prosternal chordotonal organ neuron']
VFB_0010299t	669131	['adult prosternal chordotonal organ neuron']
VFB_001027wt	501338	['metathoracic leg muscle motor neuron']
VFB_001027y6	74816	['flight muscle motor neuron']
VFB_001027ww	501398	['prothoracic leg muscle motor neuron']
VFB_001027y9	503552	['metathoracic leg muscle motor neuron']
VFB_0010299w	669174	['adult prosternal chordotonal organ neuron']
VFB_001027y8	503536	['mesothoracic leg muscle motor neuron']
