object	relation	subject_external_id	subject_external_db	pub
right side of organism	overlaps	3641568	catmaid_l1em	
peripheral nervous system	overlaps	3641568	catmaid_l1em	
adult ventral nerve cord	overlaps	3641568	catmaid_l1em	
left side of organism	overlaps	4028114	catmaid_l1em	
peripheral nervous system	overlaps	4028114	catmaid_l1em	
adult ventral nerve cord	overlaps	4028114	catmaid_l1em	
left side of organism	overlaps	4042315	catmaid_l1em	
peripheral nervous system	overlaps	4042315	catmaid_l1em	
adult ventral nerve cord	overlaps	4042315	catmaid_l1em	
left side of organism	overlaps	4050398	catmaid_l1em	
peripheral nervous system	overlaps	4050398	catmaid_l1em	
adult ventral nerve cord	overlaps	4050398	catmaid_l1em	
right side of organism	overlaps	4101976	catmaid_l1em	
peripheral nervous system	overlaps	4101976	catmaid_l1em	
adult ventral nerve cord	overlaps	4101976	catmaid_l1em	
right side of organism	overlaps	4102728	catmaid_l1em	
peripheral nervous system	overlaps	4102728	catmaid_l1em	
adult ventral nerve cord	overlaps	4102728	catmaid_l1em	
right side of organism	overlaps	4121534	catmaid_l1em	
peripheral nervous system	overlaps	4121534	catmaid_l1em	
adult ventral nerve cord	overlaps	4121534	catmaid_l1em	
left side of organism	overlaps	4271519	catmaid_l1em	
peripheral nervous system	overlaps	4271519	catmaid_l1em	
adult ventral nerve cord	overlaps	4271519	catmaid_l1em	
left side of organism	overlaps	4274364	catmaid_l1em	
right side of organism	overlaps	4274364	catmaid_l1em	
peripheral nervous system	overlaps	4274364	catmaid_l1em	
adult ventral nerve cord	overlaps	4274364	catmaid_l1em	
left side of organism	overlaps	4289745	catmaid_l1em	
peripheral nervous system	overlaps	4289745	catmaid_l1em	
adult ventral nerve cord	overlaps	4289745	catmaid_l1em	
left side of organism	overlaps	4289773	catmaid_l1em	
peripheral nervous system	overlaps	4289773	catmaid_l1em	
adult ventral nerve cord	overlaps	4289773	catmaid_l1em	
left side of organism	overlaps	4326468	catmaid_l1em	
peripheral nervous system	overlaps	4326468	catmaid_l1em	
adult ventral nerve cord	overlaps	4326468	catmaid_l1em	
left side of organism	overlaps	4326520	catmaid_l1em	
peripheral nervous system	overlaps	4326520	catmaid_l1em	
adult ventral nerve cord	overlaps	4326520	catmaid_l1em	
left side of organism	overlaps	4382895	catmaid_l1em	
right side of organism	overlaps	4382895	catmaid_l1em	
peripheral nervous system	overlaps	4382895	catmaid_l1em	
adult ventral nerve cord	overlaps	4382895	catmaid_l1em	
right side of organism	overlaps	4397287	catmaid_l1em	
peripheral nervous system	overlaps	4397287	catmaid_l1em	
adult ventral nerve cord	overlaps	4397287	catmaid_l1em	
peripheral nervous system	overlaps	4483081	catmaid_l1em	
adult ventral nerve cord	overlaps	4483081	catmaid_l1em	
right side of organism	overlaps	4488976	catmaid_l1em	
peripheral nervous system	overlaps	4488976	catmaid_l1em	
adult ventral nerve cord	overlaps	4488976	catmaid_l1em	
left side of organism	overlaps	4524871	catmaid_l1em	
peripheral nervous system	overlaps	4524871	catmaid_l1em	
adult ventral nerve cord	overlaps	4524871	catmaid_l1em	
right side of organism	overlaps	4535767	catmaid_l1em	
peripheral nervous system	overlaps	4535767	catmaid_l1em	
adult ventral nerve cord	overlaps	4535767	catmaid_l1em	
right side of organism	overlaps	4881629	catmaid_l1em	
peripheral nervous system	overlaps	4881629	catmaid_l1em	
adult ventral nerve cord	overlaps	4881629	catmaid_l1em	
right side of organism	overlaps	5085455	catmaid_l1em	
peripheral nervous system	overlaps	5085455	catmaid_l1em	
adult ventral nerve cord	overlaps	5085455	catmaid_l1em	
left side of organism	overlaps	5458046	catmaid_l1em	
left side of organism	overlaps	5899328	catmaid_l1em	
right side of organism	overlaps	5899328	catmaid_l1em	
peripheral nervous system	overlaps	5899328	catmaid_l1em	
adult ventral nerve cord	overlaps	5899328	catmaid_l1em	
right side of organism	overlaps	6195521	catmaid_l1em	
peripheral nervous system	overlaps	6195521	catmaid_l1em	
adult ventral nerve cord	overlaps	6195521	catmaid_l1em	
right side of organism	overlaps	6280151	catmaid_l1em	
peripheral nervous system	overlaps	6280151	catmaid_l1em	
adult ventral nerve cord	overlaps	6280151	catmaid_l1em	
left side of organism	overlaps	6467481	catmaid_l1em	
peripheral nervous system	overlaps	6467481	catmaid_l1em	
adult ventral nerve cord	overlaps	6467481	catmaid_l1em	
right side of organism	overlaps	6970942	catmaid_l1em	
peripheral nervous system	overlaps	6970942	catmaid_l1em	
adult ventral nerve cord	overlaps	6970942	catmaid_l1em	
left side of organism	overlaps	7772437	catmaid_l1em	
peripheral nervous system	overlaps	7772437	catmaid_l1em	
adult ventral nerve cord	overlaps	7772437	catmaid_l1em	
left side of organism	overlaps	7783764	catmaid_l1em	
peripheral nervous system	overlaps	7783764	catmaid_l1em	
adult ventral nerve cord	overlaps	7783764	catmaid_l1em	
left side of organism	overlaps	7876385	catmaid_l1em	
left side of organism	overlaps	8026224	catmaid_l1em	
peripheral nervous system	overlaps	8026224	catmaid_l1em	
adult ventral nerve cord	overlaps	8026224	catmaid_l1em	
right side of organism	overlaps	8039617	catmaid_l1em	
left side of organism	overlaps	8095561	catmaid_l1em	
right side of organism	overlaps	8095561	catmaid_l1em	
left side of organism	overlaps	8196192	catmaid_l1em	
right side of organism	overlaps	8196192	catmaid_l1em	
right side of organism	overlaps	8198957	catmaid_l1em	
right side of organism	overlaps	8234099	catmaid_l1em	
right side of organism	overlaps	8234536	catmaid_l1em	
peripheral nervous system	overlaps	8234536	catmaid_l1em	
adult ventral nerve cord	overlaps	8234536	catmaid_l1em	
left side of organism	overlaps	8374407	catmaid_l1em	
left side of organism	overlaps	8419064	catmaid_l1em	
peripheral nervous system	overlaps	8419064	catmaid_l1em	
adult ventral nerve cord	overlaps	8419064	catmaid_l1em	
left side of organism	overlaps	8421329	catmaid_l1em	
left side of organism	overlaps	8602632	catmaid_l1em	
right side of organism	overlaps	10013402	catmaid_l1em	
peripheral nervous system	overlaps	10013402	catmaid_l1em	
adult ventral nerve cord	overlaps	10013402	catmaid_l1em	
right side of organism	overlaps	10051927	catmaid_l1em	
right side of organism	overlaps	10089445	catmaid_l1em	
right side of organism	overlaps	10397674	catmaid_l1em	
left side of organism	overlaps	10413917	catmaid_l1em	
left side of organism	overlaps	10474936	catmaid_l1em	
right side of organism	overlaps	10474936	catmaid_l1em	
peripheral nervous system	overlaps	10561898	catmaid_l1em	
adult ventral nerve cord	overlaps	10561898	catmaid_l1em	
left side of organism	overlaps	10562191	catmaid_l1em	
peripheral nervous system	overlaps	10562191	catmaid_l1em	
adult ventral nerve cord	overlaps	10562191	catmaid_l1em	
left side of organism	overlaps	10649843	catmaid_l1em	
peripheral nervous system	overlaps	10649843	catmaid_l1em	
adult ventral nerve cord	overlaps	10649843	catmaid_l1em	
left side of organism	overlaps	10678017	catmaid_l1em	
right side of organism	overlaps	10678017	catmaid_l1em	
peripheral nervous system	overlaps	10678017	catmaid_l1em	
adult ventral nerve cord	overlaps	10678017	catmaid_l1em	
right side of organism	overlaps	10929871	catmaid_l1em	
right side of organism	overlaps	11065546	catmaid_l1em	
peripheral nervous system	overlaps	11321644	catmaid_l1em	
adult ventral nerve cord	overlaps	11321644	catmaid_l1em	
left side of organism	overlaps	11466247	catmaid_l1em	
right side of organism	overlaps	11466247	catmaid_l1em	
left side of organism	overlaps	11578922	catmaid_l1em	
peripheral nervous system	overlaps	11578922	catmaid_l1em	
adult ventral nerve cord	overlaps	11578922	catmaid_l1em	
left side of organism	overlaps	11928389	catmaid_l1em	
right side of organism	overlaps	11928389	catmaid_l1em	
left side of organism	overlaps	11958584	catmaid_l1em	
right side of organism	overlaps	11958584	catmaid_l1em	
left side of organism	overlaps	12809923	catmaid_l1em	
left side of organism	overlaps	12825902	catmaid_l1em	
left side of organism	overlaps	12960079	catmaid_l1em	
peripheral nervous system	overlaps	12960079	catmaid_l1em	
adult ventral nerve cord	overlaps	12960079	catmaid_l1em	
left side of organism	overlaps	12960217	catmaid_l1em	
peripheral nervous system	overlaps	12960217	catmaid_l1em	
adult ventral nerve cord	overlaps	12960217	catmaid_l1em	
left side of organism	overlaps	12990250	catmaid_l1em	
right side of organism	overlaps	12990250	catmaid_l1em	
right side of organism	overlaps	13057994	catmaid_l1em	
peripheral nervous system	overlaps	13057994	catmaid_l1em	
adult ventral nerve cord	overlaps	13057994	catmaid_l1em	
left side of organism	overlaps	13058240	catmaid_l1em	
peripheral nervous system	overlaps	13058240	catmaid_l1em	
adult ventral nerve cord	overlaps	13058240	catmaid_l1em	
right side of organism	overlaps	13124815	catmaid_l1em	
peripheral nervous system	overlaps	13124815	catmaid_l1em	
adult ventral nerve cord	overlaps	13124815	catmaid_l1em	
left side of organism	overlaps	13671419	catmaid_l1em	
peripheral nervous system	overlaps	13671419	catmaid_l1em	
adult ventral nerve cord	overlaps	13671419	catmaid_l1em	
left side of organism	overlaps	13775274	catmaid_l1em	
right side of organism	overlaps	13775274	catmaid_l1em	
right side of organism	overlaps	13873397	catmaid_l1em	
peripheral nervous system	overlaps	13873397	catmaid_l1em	
adult ventral nerve cord	overlaps	13873397	catmaid_l1em	
left side of organism	overlaps	13874213	catmaid_l1em	
peripheral nervous system	overlaps	13874213	catmaid_l1em	
adult ventral nerve cord	overlaps	13874213	catmaid_l1em	
left side of organism	overlaps	13874875	catmaid_l1em	
peripheral nervous system	overlaps	13874875	catmaid_l1em	
adult ventral nerve cord	overlaps	13874875	catmaid_l1em	
right side of organism	overlaps	13875538	catmaid_l1em	
peripheral nervous system	overlaps	13875538	catmaid_l1em	
adult ventral nerve cord	overlaps	13875538	catmaid_l1em	
peripheral nervous system	overlaps	13876816	catmaid_l1em	
adult ventral nerve cord	overlaps	13876816	catmaid_l1em	
right side of organism	overlaps	13877013	catmaid_l1em	
right side of organism	overlaps	13877402	catmaid_l1em	
left side of organism	overlaps	13877719	catmaid_l1em	
right side of organism	overlaps	13880943	catmaid_l1em	
peripheral nervous system	overlaps	13880943	catmaid_l1em	
adult ventral nerve cord	overlaps	13880943	catmaid_l1em	
left side of organism	overlaps	13881374	catmaid_l1em	
peripheral nervous system	overlaps	13881374	catmaid_l1em	
adult ventral nerve cord	overlaps	13881374	catmaid_l1em	
left side of organism	overlaps	13881810	catmaid_l1em	
left side of organism	overlaps	13882192	catmaid_l1em	
left side of organism	overlaps	13883598	catmaid_l1em	
peripheral nervous system	overlaps	13883598	catmaid_l1em	
adult ventral nerve cord	overlaps	13883598	catmaid_l1em	
peripheral nervous system	overlaps	13883895	catmaid_l1em	
adult ventral nerve cord	overlaps	13883895	catmaid_l1em	
left side of organism	overlaps	13884216	catmaid_l1em	
left side of organism	overlaps	13885023	catmaid_l1em	
left side of organism	overlaps	13885984	catmaid_l1em	
peripheral nervous system	overlaps	13885984	catmaid_l1em	
adult ventral nerve cord	overlaps	13885984	catmaid_l1em	
left side of organism	overlaps	14044614	catmaid_l1em	
right side of organism	overlaps	14044614	catmaid_l1em	
peripheral nervous system	overlaps	14044614	catmaid_l1em	
adult ventral nerve cord	overlaps	14044614	catmaid_l1em	
left side of organism	overlaps	14045016	catmaid_l1em	
right side of organism	overlaps	14045016	catmaid_l1em	
peripheral nervous system	overlaps	14045016	catmaid_l1em	
adult ventral nerve cord	overlaps	14045016	catmaid_l1em	
left side of organism	overlaps	14045489	catmaid_l1em	
right side of organism	overlaps	14045489	catmaid_l1em	
peripheral nervous system	overlaps	14045489	catmaid_l1em	
adult ventral nerve cord	overlaps	14045489	catmaid_l1em	
right side of organism	overlaps	14045854	catmaid_l1em	
peripheral nervous system	overlaps	14045854	catmaid_l1em	
adult ventral nerve cord	overlaps	14045854	catmaid_l1em	
left side of organism	overlaps	14046720	catmaid_l1em	
right side of organism	overlaps	14046720	catmaid_l1em	
peripheral nervous system	overlaps	14046720	catmaid_l1em	
adult ventral nerve cord	overlaps	14046720	catmaid_l1em	
left side of organism	overlaps	14047130	catmaid_l1em	
peripheral nervous system	overlaps	14047130	catmaid_l1em	
adult ventral nerve cord	overlaps	14047130	catmaid_l1em	
right side of organism	overlaps	14047554	catmaid_l1em	
peripheral nervous system	overlaps	14047554	catmaid_l1em	
adult ventral nerve cord	overlaps	14047554	catmaid_l1em	
right side of organism	overlaps	14047760	catmaid_l1em	
peripheral nervous system	overlaps	14047760	catmaid_l1em	
adult ventral nerve cord	overlaps	14047760	catmaid_l1em	
right side of organism	overlaps	14047945	catmaid_l1em	
peripheral nervous system	overlaps	14047945	catmaid_l1em	
adult ventral nerve cord	overlaps	14047945	catmaid_l1em	
right side of organism	overlaps	14048287	catmaid_l1em	
peripheral nervous system	overlaps	14048287	catmaid_l1em	
adult ventral nerve cord	overlaps	14048287	catmaid_l1em	
left side of organism	overlaps	14048538	catmaid_l1em	
right side of organism	overlaps	14048538	catmaid_l1em	
peripheral nervous system	overlaps	14048538	catmaid_l1em	
adult ventral nerve cord	overlaps	14048538	catmaid_l1em	
left side of organism	overlaps	14048876	catmaid_l1em	
right side of organism	overlaps	14048876	catmaid_l1em	
peripheral nervous system	overlaps	14048876	catmaid_l1em	
adult ventral nerve cord	overlaps	14048876	catmaid_l1em	
left side of organism	overlaps	14085813	catmaid_l1em	
peripheral nervous system	overlaps	14085813	catmaid_l1em	
adult ventral nerve cord	overlaps	14085813	catmaid_l1em	
left side of organism	overlaps	14086309	catmaid_l1em	
peripheral nervous system	overlaps	14086309	catmaid_l1em	
adult ventral nerve cord	overlaps	14086309	catmaid_l1em	
left side of organism	overlaps	14087107	catmaid_l1em	
right side of organism	overlaps	14087107	catmaid_l1em	
peripheral nervous system	overlaps	14087107	catmaid_l1em	
adult ventral nerve cord	overlaps	14087107	catmaid_l1em	
left side of organism	overlaps	14087339	catmaid_l1em	
peripheral nervous system	overlaps	14087339	catmaid_l1em	
adult ventral nerve cord	overlaps	14087339	catmaid_l1em	
left side of organism	overlaps	14088149	catmaid_l1em	
peripheral nervous system	overlaps	14088149	catmaid_l1em	
adult ventral nerve cord	overlaps	14088149	catmaid_l1em	
left side of organism	overlaps	14088451	catmaid_l1em	
peripheral nervous system	overlaps	14088451	catmaid_l1em	
adult ventral nerve cord	overlaps	14088451	catmaid_l1em	
right side of organism	overlaps	14194026	catmaid_l1em	
peripheral nervous system	overlaps	14194026	catmaid_l1em	
adult ventral nerve cord	overlaps	14194026	catmaid_l1em	
left side of organism	overlaps	14194234	catmaid_l1em	
right side of organism	overlaps	14194234	catmaid_l1em	
peripheral nervous system	overlaps	14194234	catmaid_l1em	
adult ventral nerve cord	overlaps	14194234	catmaid_l1em	
right side of organism	overlaps	14194703	catmaid_l1em	
peripheral nervous system	overlaps	14194703	catmaid_l1em	
adult ventral nerve cord	overlaps	14194703	catmaid_l1em	
right side of organism	overlaps	14198375	catmaid_l1em	
peripheral nervous system	overlaps	14198375	catmaid_l1em	
adult ventral nerve cord	overlaps	14198375	catmaid_l1em	
left side of organism	overlaps	14199031	catmaid_l1em	
peripheral nervous system	overlaps	14199031	catmaid_l1em	
adult ventral nerve cord	overlaps	14199031	catmaid_l1em	
left side of organism	overlaps	14199565	catmaid_l1em	
right side of organism	overlaps	14199565	catmaid_l1em	
peripheral nervous system	overlaps	14199565	catmaid_l1em	
adult ventral nerve cord	overlaps	14199565	catmaid_l1em	
right side of organism	overlaps	14201007	catmaid_l1em	
left side of organism	overlaps	14203725	catmaid_l1em	
right side of organism	overlaps	14203725	catmaid_l1em	
peripheral nervous system	overlaps	14203725	catmaid_l1em	
adult ventral nerve cord	overlaps	14203725	catmaid_l1em	
left side of organism	overlaps	14206438	catmaid_l1em	
right side of organism	overlaps	14206438	catmaid_l1em	
peripheral nervous system	overlaps	14206438	catmaid_l1em	
adult ventral nerve cord	overlaps	14206438	catmaid_l1em	
right side of organism	overlaps	14493979	catmaid_l1em	
peripheral nervous system	overlaps	14493979	catmaid_l1em	
adult ventral nerve cord	overlaps	14493979	catmaid_l1em	
right side of organism	overlaps	14573136	catmaid_l1em	
peripheral nervous system	overlaps	14573136	catmaid_l1em	
adult ventral nerve cord	overlaps	14573136	catmaid_l1em	
peripheral nervous system	overlaps	15351530	catmaid_l1em	
adult ventral nerve cord	overlaps	15351530	catmaid_l1em	
peripheral nervous system	overlaps	15505125	catmaid_l1em	
adult ventral nerve cord	overlaps	15505125	catmaid_l1em	
right side of organism	overlaps	15551560	catmaid_l1em	
peripheral nervous system	overlaps	15551560	catmaid_l1em	
adult ventral nerve cord	overlaps	15551560	catmaid_l1em	
right side of organism	overlaps	15625865	catmaid_l1em	
right side of organism	overlaps	15879188	catmaid_l1em	
left side of organism	overlaps	16009772	catmaid_l1em	
right side of organism	overlaps	16042164	catmaid_l1em	
peripheral nervous system	overlaps	16042164	catmaid_l1em	
adult ventral nerve cord	overlaps	16042164	catmaid_l1em	
right side of organism	overlaps	16181494	catmaid_l1em	
peripheral nervous system	overlaps	16181494	catmaid_l1em	
adult ventral nerve cord	overlaps	16181494	catmaid_l1em	
peripheral nervous system	overlaps	16233066	catmaid_l1em	
adult ventral nerve cord	overlaps	16233066	catmaid_l1em	
left side of organism	overlaps	16264802	catmaid_l1em	
right side of organism	overlaps	16264802	catmaid_l1em	
peripheral nervous system	overlaps	16264802	catmaid_l1em	
adult ventral nerve cord	overlaps	16264802	catmaid_l1em	
right side of organism	overlaps	16314353	catmaid_l1em	
peripheral nervous system	overlaps	16314353	catmaid_l1em	
adult ventral nerve cord	overlaps	16314353	catmaid_l1em	
left side of organism	overlaps	16433395	catmaid_l1em	
peripheral nervous system	overlaps	16433395	catmaid_l1em	
adult ventral nerve cord	overlaps	16433395	catmaid_l1em	
right side of organism	overlaps	16713121	catmaid_l1em	
peripheral nervous system	overlaps	16713121	catmaid_l1em	
adult ventral nerve cord	overlaps	16713121	catmaid_l1em	
left side of organism	overlaps	17435371	catmaid_l1em	
right side of organism	overlaps	17435371	catmaid_l1em	
left side of organism	overlaps	18418512	catmaid_l1em	
right side of organism	overlaps	18418512	catmaid_l1em	
left side of organism	overlaps	18514164	catmaid_l1em	
left side of organism	overlaps	19111930	catmaid_l1em	
peripheral nervous system	overlaps	19111930	catmaid_l1em	
adult ventral nerve cord	overlaps	19111930	catmaid_l1em	
left side of organism	overlaps	19139253	catmaid_l1em	
right side of organism	overlaps	19139253	catmaid_l1em	
peripheral nervous system	overlaps	19139253	catmaid_l1em	
adult ventral nerve cord	overlaps	19139253	catmaid_l1em	
left side of organism	overlaps	20901068	catmaid_l1em	
right side of organism	overlaps	20901068	catmaid_l1em	
peripheral nervous system	overlaps	20901068	catmaid_l1em	
adult ventral nerve cord	overlaps	20901068	catmaid_l1em	
left side of organism	overlaps	20901073	catmaid_l1em	
right side of organism	overlaps	20901073	catmaid_l1em	
peripheral nervous system	overlaps	20901073	catmaid_l1em	
adult ventral nerve cord	overlaps	20901073	catmaid_l1em	
